0.58,-1.22,6.91
0.46,-1.17,7.26
0.29,-1.19,7.81
0.13,-1.05,8.80
0.51,-0.52,9.82
1.33,0.40,10.92
2.33,1.20,12.45
2.24,1.84,15.00
0.87,2.23,18.10
-2.22,1.91,21.80
-5.97,1.49,24.57
-9.16,1.05,25.78
-11.53,0.70,25.96
-13.07,0.55,26.07
-12.76,1.02,24.41
-10.21,2.20,21.25
-8.62,3.60,17.65
-8.66,4.26,13.28
-10.23,4.20,10.80
-13.61,3.19,8.63
-16.31,2.31,6.07
-17.63,1.62,3.79
-17.25,1.23,1.96
-15.73,1.50,0.38
-13.75,1.67,-1.55
-12.11,1.61,-3.85
-10.61,1.47,-6.25
-9.23,1.16,-9.39
-7.26,0.94,-12.57
-4.76,1.21,-13.67
-1.74,1.79,-13.38
0.96,2.28,-12.66
2.13,2.56,-11.28
1.40,2.54,-9.49
0.20,2.03,-9.17
-1.22,1.67,-9.74
-2.74,1.43,-10.07
-3.77,1.53,-9.83
-4.25,1.75,-9.84
-3.49,2.41,-10.59
-2.40,3.01,-10.98
-0.20,4.74,-11.10
2.55,6.73,-10.75
5.39,9.40,-9.04
8.38,11.64,-6.91
12.57,14.12,-6.13
12.23,16.50,-2.96
12.10,19.03,-0.19
10.61,21.55,1.38
9.00,24.66,2.31
7.04,27.95,3.46
5.37,32.81,5.27
3.88,38.59,9.59
2.46,44.35,16.09
-10.60,48.33,31.57
-15.11,45.27,37.28
-24.81,37.94,45.96
-32.25,26.64,53.31
-37.72,18.01,53.41
-37.12,14.70,43.77
-31.38,14.76,30.32
-28.05,14.88,17.21
-27.32,13.09,11.86
-27.24,11.14,16.54
-26.41,9.75,22.25
-24.92,8.83,26.03
-23.59,8.77,26.52
-21.71,9.33,24.23
-19.98,10.16,20.86
-18.51,10.81,17.48
-18.29,10.86,15.18
-18.66,10.91,14.85
-19.10,10.74,15.05
-19.69,10.76,14.71
-19.98,10.74,14.01
-20.80,10.68,13.97
-21.61,10.98,14.47
-20.36,12.46,14.65
-17.88,13.85,13.80
-14.92,14.82,12.18
-11.90,15.23,9.34
-9.75,14.57,6.39
-8.81,13.46,4.38
-7.91,12.80,3.45
-7.25,11.89,3.00
-6.35,11.33,3.99
-5.45,10.98,6.42
-4.36,10.50,8.75
-2.27,10.15,9.65
0.15,10.02,9.85
2.06,9.89,10.25
3.42,9.05,10.01
4.38,7.81,9.72
4.92,6.84,9.04
3.19,5.77,7.91
2.39,4.64,7.00
1.67,3.95,6.19
1.14,3.63,5.07
0.92,3.10,4.87
1.55,2.83,5.01
2.53,2.03,3.90
