1.65,1.53,-1.05
2.73,1.41,-0.97
3.78,1.04,-0.68
4.40,0.57,-0.25
4.83,0.23,0.21
5.06,-0.19,0.33
4.96,-0.58,0.51
4.70,-0.89,1.07
4.07,-1.12,3.02
3.25,-1.46,5.04
2.24,-1.77,6.74
1.97,-1.83,8.42
1.73,-1.91,10.57
1.17,-1.91,12.54
1.02,-1.61,14.61
0.39,-1.56,16.57
-0.40,-1.48,18.44
-1.17,-1.77,19.17
-2.23,-2.15,18.98
-3.24,-2.38,17.63
-4.13,-2.55,15.84
-5.08,-2.68,14.11
-5.60,-3.01,11.41
-5.95,-3.09,8.81
-6.28,-3.24,6.53
-7.12,-3.68,5.18
-8.07,-3.95,4.67
-8.98,-4.27,3.81
-9.68,-4.57,2.91
-10.11,-4.76,1.97
-10.30,-4.91,0.70
-10.29,-4.94,0.15
-10.06,-4.96,-0.81
-9.96,-4.97,-1.94
-9.66,-4.84,-2.86
-9.53,-4.78,-3.52
-9.79,-4.86,-3.62
-10.26,-5.01,-3.82
-10.85,-5.32,-4.04
-11.28,-5.64,-4.37
-11.28,-5.79,-4.39
-10.68,-5.62,-4.41
-9.76,-5.24,-4.53
-8.54,-4.73,-4.75
-7.20,-4.15,-5.21
-5.98,-3.51,-5.58
-4.78,-3.01,-5.77
-4.18,-2.59,-5.64
-3.41,-2.00,-5.60
-2.78,-1.34,-5.56
-2.15,-0.58,-5.54
-1.45,0.11,-5.87
-0.86,1.07,-5.74
0.22,2.49,-5.07
1.17,3.67,-4.26
2.46,4.97,-3.59
3.57,6.34,-2.97
4.19,7.54,-2.67
4.16,8.81,-2.41
3.47,9.81,-2.22
2.19,10.69,-2.30
1.08,12.19,-2.64
0.69,14.38,-1.58
1.11,17.52,0.85
2.80,21.99,4.61
5.15,27.11,9.72
4.78,30.90,16.33
0.80,31.26,22.57
-5.30,28.30,26.36
-12.01,24.39,29.65
-18.93,19.15,29.51
-23.63,14.93,28.80
-25.53,12.09,28.27
-25.43,10.29,28.27
-24.29,9.19,28.12
-23.41,7.70,27.67
-22.87,6.02,26.59
-22.10,4.50,24.85
-21.10,3.60,23.20
-18.96,3.76,21.50
-16.51,4.55,19.83
-14.77,5.15,18.48
-13.65,5.61,17.71
-13.51,5.51,18.27
-13.84,5.26,19.63
-15.22,4.56,20.47
-16.62,4.18,20.63
-17.61,3.93,19.06
-17.77,4.19,17.46
-17.72,4.85,16.95
-17.47,5.32,16.65
-16.75,6.13,16.72
-15.72,7.08,16.59
-13.96,8.40,15.95
-11.67,9.53,15.10
-9.67,10.24,14.20
-8.01,10.61,13.23
-6.96,10.50,12.19
-6.60,10.04,11.45
-6.15,9.63,10.84
-5.33,9.31,10.14
