3.38,4.53,-3.49
8.38,5.70,2.34
10.62,6.59,8.53
7.75,6.21,12.34
4.52,6.11,12.30
2.63,6.63,9.40
1.18,7.18,6.11
-0.65,8.25,3.62
-1.68,9.80,1.58
-1.01,12.52,0.47
-0.07,15.93,1.93
-0.15,19.36,6.58
-0.45,20.73,13.35
-2.33,20.07,20.91
-4.00,18.54,28.71
-3.48,16.34,32.81
-2.68,14.21,33.40
-2.55,12.41,32.00
-2.62,11.01,29.64
-2.53,10.18,26.98
-3.36,9.45,24.53
-4.93,9.11,22.69
-6.45,9.03,21.13
-7.68,8.85,19.47
-8.42,8.54,18.22
-8.60,8.36,17.39
-8.77,8.09,16.80
-8.96,8.10,16.80
-8.55,8.00,17.35
-7.42,8.12,18.67
-6.40,8.02,20.20
-5.83,7.90,21.23
-5.20,7.84,21.41
-4.54,7.95,21.20
-4.01,8.32,20.83
-3.10,8.79,20.00
-2.66,9.27,19.50
-3.99,9.32,19.59
-5.56,9.57,19.29
-6.10,9.93,18.71
-5.45,10.47,18.94
-3.73,10.94,20.49
-2.04,11.06,22.25
-1.53,11.27,23.29
-2.33,11.84,22.51
-3.15,12.77,20.16
-3.81,13.34,17.69
-4.34,13.08,15.21
-4.33,13.15,12.63
-3.02,12.27,9.66
-2.26,10.98,8.08
-1.14,9.79,7.54
1.22,8.63,7.53
3.07,7.85,7.16
2.41,7.37,6.53
2.38,7.10,4.14
2.26,6.29,2.29
2.24,5.40,1.52
2.48,4.52,0.25
2.99,3.56,-1.82
3.63,2.24,-3.90
4.67,1.58,-5.02
5.72,1.19,-6.09
5.46,0.12,-7.39
3.93,-0.98,-8.08
2.91,-1.49,-7.99
2.76,-1.71,-7.42
2.01,-1.98,-5.22
0.26,-2.99,-4.59
-0.78,-3.33,-3.12
-1.21,-3.90,-1.75
-1.10,-4.48,-0.74
-1.27,-5.06,-0.15
-1.83,-5.26,0.65
-2.08,-5.52,1.34
-2.40,-5.89,2.15
-2.05,-6.33,3.87
-0.47,-7.18,6.15
3.52,-7.98,8.35
6.79,-8.20,10.48
8.44,-7.88,10.65
7.90,-7.62,10.06
7.25,-6.96,8.82
5.30,-5.83,7.48
2.62,-4.89,6.43
0.72,-4.44,5.07
-2.75,-4.37,4.49
-5.22,-4.16,4.30
-6.71,-3.96,6.92
-6.01,-3.56,9.66
-6.58,-3.22,9.45
-8.89,-3.15,7.64
-10.27,-3.11,4.77
-12.43,-2.79,3.68
-13.59,-2.61,3.11
-14.16,-2.38,3.83
-14.30,-2.30,5.60
-13.36,-2.29,7.39
-11.74,-2.24,9.07
-10.74,-2.56,9.30
-10.61,-2.80,9.09
