11.31,0.69,7.05
11.76,1.54,8.96
11.35,2.35,11.62
10.16,2.95,14.19
8.81,3.30,15.65
7.79,3.44,15.76
7.47,3.42,14.25
6.40,3.33,12.28
3.27,3.14,11.09
-0.57,2.70,10.25
-3.95,2.02,9.62
-7.86,0.94,10.61
-10.02,0.35,12.31
-12.23,-0.37,13.94
-13.45,-1.01,14.33
-13.97,-1.50,13.45
-14.49,-1.82,11.49
-14.77,-2.13,9.49
-14.48,-2.45,8.58
-13.86,-2.67,8.85
-12.96,-2.82,9.10
-11.74,-2.89,8.75
-10.25,-2.92,7.73
-8.72,-2.86,6.61
-7.16,-2.86,5.48
-5.61,-2.84,4.44
-4.29,-2.94,3.63
-3.28,-3.03,2.90
-2.54,-3.18,2.07
-1.81,-3.30,1.30
-1.14,-3.31,0.79
-0.68,-3.25,0.35
-0.42,-3.00,-0.02
-0.30,-2.71,-0.31
-0.18,-2.38,-0.35
-0.06,-2.07,0.00
0.22,-1.65,0.40
0.61,-1.15,0.62
0.79,-0.53,0.29
0.68,0.06,-0.98
0.83,1.21,-2.01
1.02,2.25,-2.54
1.67,3.57,-2.80
1.50,4.62,-0.73
1.03,5.45,1.53
0.42,6.27,2.87
-0.88,7.06,3.75
-2.03,8.01,4.75
-1.82,9.19,5.68
-1.36,10.63,6.68
-1.22,11.93,8.57
-1.21,12.90,11.74
-1.36,13.60,15.54
-2.29,13.68,19.16
-4.18,13.46,22.86
-6.15,12.74,24.85
-6.78,11.72,24.40
-5.78,10.79,22.75
-4.46,9.98,21.73
-3.72,9.28,22.16
-3.54,8.43,22.50
-3.94,7.40,21.90
-4.81,6.44,20.69
-5.67,5.59,19.39
-6.45,4.88,18.39
-7.21,4.45,17.99
-8.13,4.29,17.99
-8.89,4.27,18.17
-9.55,4.39,18.26
-10.09,4.77,18.18
-10.18,5.08,17.62
-9.95,5.46,17.28
-9.48,5.84,16.42
-8.91,6.22,15.40
-8.48,6.61,14.52
-8.76,6.88,14.44
-9.23,7.07,14.87
-9.26,7.27,14.81
-8.84,7.29,14.28
-8.01,7.30,13.99
-7.11,7.31,13.65
-6.47,7.33,13.02
-5.78,7.35,12.12
-4.92,7.35,11.05
-3.64,7.22,10.23
-2.08,7.04,9.68
-0.39,6.82,9.24
1.10,6.57,8.94
2.46,6.27,8.39
3.41,5.89,8.16
4.12,5.32,7.89
4.59,4.96,7.48
5.14,4.38,6.71
5.62,3.79,6.00
5.72,3.18,5.30
5.62,2.59,4.50
5.41,1.94,3.65
5.15,1.30,2.87
5.03,0.75,2.99
4.91,0.36,3.17
4.82,0.11,3.49
