-7.93,-0.90,7.09
-9.15,-0.52,7.84
-11.26,-0.60,8.57
-13.82,-1.02,9.17
-15.35,-1.51,8.93
-16.92,-1.97,8.95
-17.79,-1.92,8.59
-17.96,-1.89,8.07
-17.91,-1.95,7.73
-17.53,-2.01,7.34
-16.88,-2.15,6.97
-15.90,-2.15,6.90
-14.17,-2.65,6.77
-11.83,-2.34,6.25
-9.32,-2.24,6.01
-6.60,-2.05,5.26
-4.40,-1.87,4.85
-1.77,-1.72,4.30
0.70,-1.52,4.51
2.54,-1.57,5.35
4.04,-1.63,5.86
5.26,-1.77,5.53
5.84,-2.02,4.65
5.59,-2.41,3.54
4.99,-2.68,2.11
4.29,-2.76,0.89
3.86,-2.71,-0.10
3.75,-2.53,-0.79
3.81,-2.17,-1.39
3.69,-1.73,-1.74
3.02,-1.31,-1.74
1.95,-0.49,-1.64
1.07,0.30,-1.86
0.44,1.21,-3.31
-0.12,2.46,-4.86
-0.14,4.43,-5.47
-0.20,5.80,-4.12
-0.32,7.33,-1.64
-0.02,8.83,0.97
0.08,10.40,3.82
-0.26,12.02,6.01
0.29,13.90,7.30
1.16,15.27,10.99
1.11,16.05,16.14
1.33,16.30,20.65
1.17,16.28,23.89
0.82,16.11,25.12
0.18,15.29,25.13
-0.62,14.48,24.77
-0.97,13.71,24.20
-0.92,13.20,23.73
-0.51,12.64,23.14
-0.04,11.94,22.58
-0.31,11.31,22.46
-1.20,10.59,22.27
-2.66,9.73,22.09
-4.14,8.82,21.87
-4.96,8.03,21.14
-5.25,7.39,20.18
-4.99,6.99,18.85
-4.40,6.83,17.55
-4.16,6.71,16.80
-4.37,6.65,16.57
-4.95,6.73,16.69
-5.65,6.81,17.05
-6.35,7.04,17.48
-6.82,7.38,17.67
-7.07,7.78,17.38
-6.71,8.27,16.82
-5.86,8.54,16.18
-4.39,8.94,15.63
-2.80,9.53,15.47
-1.33,9.93,15.68
-0.25,10.20,16.06
0.10,10.31,16.42
0.06,10.30,16.20
-0.43,10.11,15.67
-0.69,9.82,14.75
-0.37,9.47,13.58
0.20,9.27,12.73
0.59,9.03,12.25
0.90,8.84,11.51
0.98,8.60,10.65
0.73,8.00,9.97
0.42,7.40,9.83
0.12,6.90,10.06
0.25,6.50,10.18
1.16,6.29,9.56
2.73,5.97,8.03
4.28,5.38,6.18
4.83,4.61,4.75
4.90,3.62,3.24
4.61,2.59,1.89
4.01,1.73,0.94
3.85,0.74,0.08
3.71,-0.14,-0.48
3.84,-0.57,-0.78
4.89,-1.23,-1.51
5.66,-1.60,-1.38
6.32,-1.74,-1.01
7.20,-2.04,-1.04
