3.14,-4.50,16.74
1.53,-3.98,14.79
-0.60,-3.73,13.05
-1.12,-3.33,12.14
-0.56,-2.60,11.13
-1.82,-1.86,9.10
-4.90,-1.46,6.83
-6.50,-1.38,4.41
-5.76,-1.45,2.74
-4.00,-1.88,1.59
-2.93,-2.20,1.29
-2.99,-2.27,0.89
-4.01,-2.09,0.44
-6.55,-1.75,-0.28
-9.46,-1.45,-1.18
-10.87,-1.19,-2.17
-10.55,-0.71,-2.01
-8.93,-0.18,-1.53
-8.17,0.18,-1.31
-8.06,0.33,-2.45
-8.44,0.32,-4.13
-8.52,0.37,-5.90
-7.91,0.36,-8.29
-7.02,0.47,-10.47
-6.15,0.73,-12.38
-5.85,1.43,-14.44
-5.53,2.33,-16.63
-4.29,4.01,-18.07
-3.24,5.63,-19.31
-2.70,7.10,-20.84
-2.90,8.63,-22.88
-1.94,10.20,-24.40
-0.63,12.47,-22.50
1.71,15.51,-18.55
5.74,19.14,-13.19
11.51,22.21,-5.96
18.05,24.14,1.80
19.80,24.00,8.19
17.44,24.66,16.54
17.05,24.65,20.03
14.40,25.88,24.43
6.68,26.23,27.18
-7.80,24.69,32.45
-12.56,23.35,31.78
-14.57,20.00,30.54
-13.91,15.45,27.56
-10.91,11.19,26.32
-4.05,8.72,28.00
2.60,8.92,31.35
4.84,10.54,31.64
1.35,13.76,32.76
-8.92,10.55,27.61
-16.65,9.41,22.72
-17.40,8.23,19.65
-15.44,8.27,21.12
-12.60,7.73,20.26
-10.65,7.16,19.57
-7.66,6.86,20.17
-4.33,6.44,22.07
-1.96,6.09,23.69
-0.17,6.10,24.44
1.24,6.45,24.44
0.87,6.41,23.22
-0.95,6.73,21.66
-2.03,7.26,20.03
-2.66,7.69,18.26
-3.28,7.95,16.34
-3.64,8.35,14.94
-3.96,8.86,14.25
-4.64,9.23,14.03
-5.82,9.09,13.90
-6.27,8.91,13.55
-5.02,8.88,12.86
-3.79,8.43,12.12
-2.24,7.89,11.54
0.66,7.27,10.38
2.54,6.70,9.25
2.14,6.14,8.54
0.94,5.56,7.86
-0.67,4.86,7.62
-1.12,4.54,7.39
-0.46,4.09,7.23
0.45,3.48,6.35
2.05,3.08,4.93
2.15,2.48,3.22
2.33,1.61,0.05
2.34,0.89,-2.09
2.37,0.10,-3.86
2.12,-0.58,-4.75
1.74,-1.19,-4.97
1.23,-1.53,-4.88
0.40,-1.78,-4.57
0.12,-1.89,-4.38
0.70,-2.27,-4.18
1.57,-2.30,-3.27
1.91,-2.31,-2.01
1.55,-2.35,-0.09
1.89,-2.32,1.87
2.37,-2.27,4.31
2.21,-2.20,7.09
1.54,-2.27,9.80
