-3.97,11.62,20.33
-4.00,12.22,18.43
-4.45,12.32,16.80
-4.30,12.56,15.03
-3.56,12.70,13.90
-2.81,12.48,13.90
-1.34,12.32,14.53
0.32,12.31,15.13
0.84,12.05,15.66
0.34,11.59,14.48
-0.94,10.86,12.46
-0.46,10.11,10.27
0.64,9.12,7.87
1.10,7.94,4.93
1.53,6.70,2.16
2.86,5.63,0.84
4.82,4.01,1.10
4.97,2.94,0.99
5.14,2.20,0.28
4.96,1.49,-0.47
4.18,0.67,-1.25
3.23,-0.06,-2.74
2.12,-0.88,-3.85
1.98,-1.30,-4.33
1.29,-1.81,-3.91
0.18,-2.39,-4.14
-0.16,-2.53,-3.37
-0.91,-2.83,-1.99
-0.87,-3.15,-1.15
-0.52,-3.45,-0.79
-0.56,-3.78,-0.67
-0.84,-4.10,-0.16
-1.21,-4.34,0.83
-1.70,-4.45,2.10
-2.51,-4.53,3.61
-2.75,-4.49,4.70
-2.50,-4.52,6.55
-1.29,-4.84,7.62
-0.18,-4.93,9.46
0.81,-5.19,10.81
1.81,-5.46,12.36
2.29,-5.81,14.07
2.43,-6.00,15.31
2.54,-6.06,15.46
2.88,-6.26,14.19
3.85,-6.62,13.66
6.10,-7.28,14.54
10.06,-7.73,15.31
13.79,-7.92,14.63
13.00,-7.43,13.80
9.09,-6.75,12.50
5.38,-6.43,10.57
3.73,-6.36,9.87
4.73,-6.10,10.63
6.82,-5.59,10.68
5.81,-4.80,10.36
4.04,-3.94,9.89
2.24,-3.03,9.52
0.47,-2.39,9.74
-0.21,-1.65,9.54
-2.50,-1.02,8.82
-5.64,-0.60,7.27
-8.61,-0.64,5.73
-10.10,-0.78,4.14
-10.69,-0.80,3.06
-10.86,-0.80,1.95
-10.83,-0.74,1.37
-10.43,-0.54,1.44
-10.33,-0.12,2.12
-10.71,-0.14,2.05
-12.04,-0.31,1.72
-13.02,-0.43,1.38
-13.46,-0.56,0.63
-13.22,-0.71,-0.62
-12.51,-0.88,-1.79
-11.45,-1.21,-2.88
-9.83,-1.52,-3.73
-8.30,-1.76,-4.37
-7.24,-1.93,-5.07
-6.50,-2.06,-6.31
-6.09,-2.03,-7.59
-5.81,-1.73,-8.23
-5.30,-1.44,-8.71
-4.30,-0.96,-9.37
-3.30,-0.28,-10.32
-2.38,0.57,-11.38
-1.23,1.71,-12.56
-0.08,2.90,-13.87
1.03,4.27,-14.25
1.65,5.95,-13.94
1.48,7.98,-12.73
1.43,10.11,-10.47
2.72,12.27,-7.51
5.19,12.90,-7.57
5.37,16.03,-1.59
12.50,17.12,2.78
18.39,16.34,5.49
23.16,18.05,8.78
25.05,20.95,9.83
18.21,23.77,13.35
10.29,26.10,16.29
