-1.01,9.25,19.56
-1.11,9.24,18.62
-1.71,9.36,17.46
-2.11,9.52,17.05
-2.56,9.26,18.20
-2.90,8.91,20.13
-2.18,8.65,21.41
-1.51,8.43,21.73
-1.77,8.21,21.52
-2.32,7.85,21.64
-2.34,7.39,22.29
-1.75,6.72,23.04
-1.07,6.00,23.35
-0.25,5.45,22.74
0.40,5.14,21.39
0.85,4.98,19.72
1.05,4.96,18.24
0.87,5.06,17.36
0.28,5.23,17.02
-0.62,5.54,17.28
-1.54,6.09,17.24
-3.04,6.60,17.18
-4.53,6.97,17.04
-5.93,7.26,16.97
-7.22,7.64,16.90
-7.95,8.06,16.71
-8.24,8.46,16.60
-8.14,8.90,16.45
-8.31,8.96,16.42
-8.26,9.23,16.43
-8.10,9.38,15.94
-8.02,9.35,15.18
-7.64,9.30,14.14
-7.00,9.10,13.10
-5.98,8.86,12.13
-4.97,8.39,11.32
-3.55,8.18,10.47
-2.05,7.95,9.19
-1.56,7.13,8.21
-1.11,6.41,7.72
-0.46,5.72,7.37
0.04,5.00,6.73
0.67,4.21,5.60
1.70,3.55,4.27
2.48,2.98,3.05
2.81,2.23,2.19
3.45,1.58,1.68
4.08,1.24,1.16
3.56,0.73,0.57
2.37,0.57,-0.38
1.36,0.04,-1.40
0.81,-0.46,-1.76
1.20,-0.97,-1.39
2.32,-1.41,-0.86
3.44,-1.84,-0.27
4.67,-2.20,0.48
5.75,-2.53,1.33
6.33,-2.71,2.11
6.42,-2.79,2.89
6.23,-2.72,3.61
5.90,-2.65,4.08
5.30,-2.61,4.87
4.59,-2.54,6.10
4.47,-2.77,7.28
4.97,-2.91,8.58
5.54,-3.22,10.06
6.18,-3.48,11.26
6.89,-3.62,12.26
7.24,-3.42,13.03
6.67,-3.01,13.42
5.38,-2.55,13.20
3.84,-2.17,13.00
2.49,-1.86,13.29
1.70,-1.71,13.73
1.48,-1.87,13.37
1.29,-2.10,11.94
0.60,-2.35,10.27
-0.07,-2.50,8.74
-1.02,-2.66,7.78
-1.85,-2.97,7.19
-2.38,-3.20,6.90
-2.99,-3.41,6.91
-3.82,-3.50,6.84
-4.90,-3.52,6.62
-6.05,-3.49,6.39
-7.02,-3.40,6.21
-7.90,-3.28,6.02
-8.39,-3.19,5.77
-8.71,-3.08,5.71
-8.63,-3.03,5.88
-8.28,-3.05,6.23
-7.79,-3.10,6.30
-7.33,-3.13,6.09
-6.99,-3.15,5.58
-6.78,-3.10,5.07
-6.73,-3.04,4.69
-6.79,-2.82,4.16
-6.45,-2.63,2.76
-5.80,-2.57,1.09
-4.89,-2.50,-0.06
-3.72,-2.39,-0.61
