-38.20,3.70,24.41
-34.65,3.42,22.71
-30.37,4.44,19.67
-26.02,6.04,15.18
-22.19,7.52,11.03
-20.20,7.79,8.76
-19.75,7.40,8.36
-19.69,6.87,9.39
-19.75,6.43,10.76
-20.48,5.83,11.34
-20.40,5.88,9.79
-19.99,6.29,5.64
-18.83,6.35,0.60
-17.16,6.55,-1.34
-15.46,6.84,0.06
-13.62,7.04,1.70
-12.32,7.28,2.56
-11.97,6.87,3.04
-12.58,6.32,4.19
-13.80,5.77,5.68
-14.61,5.80,7.28
-13.97,6.54,8.39
-11.96,7.81,8.80
-8.99,9.08,8.88
-6.16,9.60,9.34
-4.27,9.29,9.84
-3.15,8.61,9.76
-3.51,7.71,9.65
-4.73,6.42,9.47
-5.78,5.15,9.05
-6.32,4.44,8.49
-5.98,4.11,7.78
-4.81,4.02,7.29
-3.15,3.98,6.47
-1.38,3.81,4.93
0.18,3.42,3.39
0.78,2.75,2.22
1.07,1.99,1.18
1.05,1.23,0.71
0.68,0.54,0.52
0.45,-0.01,0.59
0.62,-0.46,0.45
1.18,-0.51,0.00
1.53,-0.47,0.43
1.39,-0.89,1.39
1.17,-1.39,1.73
0.80,-1.71,1.79
0.40,-2.17,1.36
0.11,-2.43,1.14
-0.45,-2.70,1.42
-1.15,-2.87,1.82
-2.05,-3.19,2.69
-3.31,-3.79,3.69
-4.47,-4.25,4.17
-5.43,-4.67,4.65
-6.27,-5.06,5.69
-6.72,-5.28,6.80
-6.81,-5.51,7.57
-6.62,-5.55,8.30
-6.52,-5.54,9.25
-6.57,-5.63,10.24
-6.48,-5.68,11.49
-6.01,-5.52,13.45
-4.98,-4.95,15.29
-4.53,-4.56,17.69
-4.20,-4.03,20.27
-4.69,-3.59,23.12
-5.48,-3.22,24.82
-6.37,-3.00,25.56
-7.04,-2.61,25.57
-6.85,-1.80,24.57
-6.51,-0.75,22.87
-6.40,0.33,20.87
-6.36,1.24,19.11
-6.97,1.82,17.53
-8.31,2.32,15.50
-10.06,2.07,13.88
-11.16,2.06,11.70
-12.28,1.98,9.32
-12.67,1.85,6.40
-13.01,1.66,3.06
-13.08,1.27,-0.33
-12.47,1.08,-3.44
-11.43,1.05,-6.10
-10.78,0.95,-7.98
-10.54,0.66,-9.41
-10.78,0.24,-10.62
-11.21,-0.44,-12.09
-11.71,-1.38,-13.21
-11.89,-2.19,-13.56
-11.90,-2.78,-13.39
-11.38,-3.12,-13.17
-10.45,-3.18,-12.79
-8.97,-2.95,-12.35
-7.20,-2.45,-12.20
-5.32,-1.79,-12.03
-3.74,-1.28,-11.93
-2.69,-1.07,-12.28
-1.29,-0.36,-12.07
-0.73,-0.04,-11.41
-0.18,0.44,-10.61
