-6.13,-4.70,5.54
-6.54,-4.76,4.71
-8.64,-5.16,5.84
-7.83,-5.73,7.24
-8.53,-5.59,8.60
-8.97,-5.22,9.20
-7.78,-5.51,10.41
-6.65,-4.67,11.51
-5.05,-4.02,12.31
-4.30,-3.92,12.70
-3.69,-3.94,13.36
-3.40,-4.10,13.07
-3.52,-3.94,11.78
-3.50,-4.23,9.40
-5.20,-4.76,9.38
-5.46,-5.02,10.32
-5.05,-5.20,10.50
-5.47,-5.58,10.38
-5.45,-5.68,9.78
-5.56,-6.08,9.32
-6.09,-6.28,9.93
-5.99,-6.29,10.23
-5.98,-6.50,10.41
-5.77,-6.62,10.21
-6.20,-7.01,10.47
-5.98,-7.02,10.23
-4.76,-6.73,10.99
-4.58,-6.70,11.76
-4.39,-6.60,11.84
-4.36,-6.34,11.68
-3.94,-6.24,11.14
-3.27,-5.78,10.18
-2.25,-5.44,9.78
-1.10,-4.60,9.70
0.33,-3.86,9.05
1.54,-2.92,9.75
3.35,-1.76,10.78
1.61,-1.86,11.48
0.74,-1.89,8.86
0.32,-2.41,7.21
-0.28,-2.53,5.66
-0.83,-2.87,4.37
-1.61,-3.19,3.23
-2.16,-3.80,2.49
-1.61,-3.28,1.29
-1.76,-3.54,-0.08
-1.14,-3.16,-1.51
-0.70,-3.11,-2.73
-0.74,-3.07,-3.51
-0.68,-2.92,-3.84
-0.59,-2.71,-4.25
-0.32,-2.41,-4.89
0.22,-1.97,-5.70
0.46,-1.70,-6.40
0.78,-1.37,-7.10
1.25,-0.87,-8.31
2.18,-0.17,-9.24
2.51,0.67,-9.14
2.75,1.46,-8.52
3.17,2.28,-7.90
3.53,2.75,-7.64
3.06,3.36,-7.05
1.91,3.89,-5.50
0.23,4.31,-4.06
-1.96,4.44,-3.51
-3.72,5.10,-3.11
-4.81,6.38,-2.59
-6.21,7.50,-1.24
-7.88,8.71,1.54
-9.61,9.67,5.24
-10.40,10.15,8.34
-10.83,9.80,10.45
-10.41,10.00,10.48
-10.43,10.05,11.53
-11.45,9.47,12.01
-12.27,8.93,12.13
-13.99,8.38,12.29
-14.99,8.17,13.14
-14.93,8.06,15.25
-13.50,8.50,17.03
-11.63,9.06,18.17
-10.72,9.14,19.21
-11.03,8.60,19.38
-12.61,7.48,17.88
-15.37,5.65,16.15
-18.20,3.99,15.98
-20.12,2.92,17.47
-20.38,2.60,19.68
-19.52,2.66,20.93
-18.47,2.96,21.16
-17.93,2.83,21.27
-17.39,2.77,21.28
-17.10,2.59,20.89
-17.54,2.14,20.31
-18.45,1.58,20.46
-19.20,1.28,21.00
-19.90,1.11,20.92
-20.30,1.15,19.98
-20.69,1.28,18.39
-21.86,0.93,16.79
-22.78,0.57,14.11
