0.25,6.32,19.69
0.67,6.73,19.32
0.30,7.18,18.91
-0.65,7.75,18.64
-2.05,8.22,18.38
-3.24,8.71,17.80
-4.31,9.34,17.54
-4.88,10.00,17.36
-5.17,10.38,17.43
-5.32,10.62,17.33
-4.78,10.95,17.03
-4.85,11.07,16.87
-4.80,11.19,16.26
-4.68,11.31,16.04
-4.96,11.35,15.77
-4.85,11.46,15.13
-4.22,11.13,13.87
-3.82,10.73,12.65
-3.46,10.17,11.13
-2.72,9.60,9.96
-1.51,8.99,8.57
-0.28,8.23,6.99
1.33,7.54,4.92
2.39,6.45,3.08
2.85,5.38,1.47
2.81,4.19,0.38
2.46,3.27,-0.38
2.11,2.63,-0.38
2.10,1.85,-0.90
2.04,1.07,-1.74
1.79,0.30,-1.92
1.92,-0.36,-1.76
2.26,-0.87,-1.99
2.26,-1.46,-2.15
1.85,-2.06,-2.06
1.37,-2.21,-0.89
1.52,-2.74,-1.01
1.08,-2.84,0.98
0.27,-3.37,0.51
0.02,-3.84,0.87
-1.18,-4.66,1.30
-1.87,-4.64,1.83
-2.38,-4.93,2.16
-2.10,-4.92,3.00
-1.79,-5.17,4.46
-1.28,-5.47,5.39
-1.23,-5.83,6.33
-1.07,-6.07,6.39
-1.83,-6.25,6.23
-2.68,-6.26,6.16
-3.09,-6.20,6.31
-3.16,-6.23,6.68
-2.58,-6.39,6.97
-1.52,-6.46,7.58
-0.91,-6.83,7.33
-0.89,-6.97,7.42
-1.37,-6.85,7.81
-2.29,-6.68,8.31
-3.05,-6.62,8.60
-3.45,-6.47,8.49
-3.62,-6.57,8.45
-3.60,-6.29,9.08
-2.59,-6.69,8.77
-1.61,-7.29,8.46
-0.29,-7.66,8.43
1.66,-7.85,9.29
3.84,-8.06,11.40
9.18,-8.49,13.80
13.83,-7.46,13.83
11.43,-6.27,10.27
5.21,-5.53,5.40
0.56,-5.38,2.18
-1.64,-5.58,1.22
-0.12,-5.32,2.62
1.92,-4.82,5.26
2.94,-3.89,7.84
4.29,-2.77,8.77
1.23,-0.97,8.81
-7.71,-0.36,8.23
-15.42,-0.88,6.63
-18.40,-1.33,5.64
-18.14,-1.81,5.07
-16.25,-1.92,5.27
-12.56,-1.76,5.67
-10.04,-1.47,6.04
-9.87,-1.35,5.58
-10.27,-1.29,5.07
-10.46,-1.23,4.72
-10.91,-1.41,4.13
-11.15,-1.59,3.13
-11.34,-1.80,1.89
-11.45,-2.07,0.96
-10.42,-2.25,0.81
-8.41,-2.25,1.50
-6.33,-2.32,2.86
-4.79,-2.35,3.98
-4.24,-2.53,4.21
-4.04,-2.70,3.89
-4.31,-2.76,3.38
-4.97,-2.80,2.30
-5.27,-2.68,1.31
