5.94,7.50,10.60
6.92,6.89,10.94
7.51,6.34,10.99
7.38,5.92,10.74
6.91,5.66,10.24
6.21,5.58,9.55
5.75,5.57,8.59
4.72,5.62,8.20
3.46,5.72,7.88
1.89,5.75,7.77
0.08,5.77,7.88
-1.34,5.67,8.02
-2.16,5.60,8.00
-2.74,5.58,8.05
-3.60,5.57,8.45
-4.12,5.57,8.43
-4.72,5.56,8.39
-5.32,5.57,8.58
-6.28,5.43,9.22
-7.24,5.32,9.76
-7.99,5.08,9.92
-8.59,4.81,9.90
-8.85,4.70,9.65
-8.97,4.49,9.28
-9.15,4.23,8.88
-9.33,3.95,8.56
-9.37,3.69,8.37
-9.18,3.51,8.31
-9.12,3.24,8.62
-8.83,3.06,8.86
-8.47,3.00,8.96
-8.00,2.91,8.94
-7.57,2.86,8.87
-7.15,2.85,8.60
-6.79,2.77,8.30
-6.31,2.66,8.10
-5.62,2.55,8.08
-5.04,2.49,8.37
-4.55,2.49,8.61
-3.99,2.51,8.65
-3.61,2.51,8.79
-3.32,2.50,8.94
-3.26,2.52,8.89
-3.28,2.55,8.78
-3.32,2.48,8.83
-3.35,2.42,9.15
-3.39,2.35,9.55
-3.37,2.36,9.75
-3.34,2.39,9.79
-3.19,2.42,9.80
-2.88,2.43,9.79
-2.65,2.54,9.74
-2.51,2.56,9.80
-2.34,2.59,10.10
-2.00,2.60,10.31
-1.77,2.61,10.39
-1.69,2.64,10.37
-1.70,2.62,10.37
-1.62,2.62,10.31
-1.48,2.64,10.22
-1.32,2.64,10.14
-1.36,2.66,10.15
-1.32,2.73,10.17
-1.13,2.78,10.15
-1.00,2.82,10.12
-0.94,2.82,10.11
-0.96,2.80,10.17
-1.00,2.83,10.17
-1.10,2.83,10.15
-1.20,2.80,10.13
-1.41,2.76,10.15
-1.55,2.71,10.09
-1.59,2.68,9.99
-1.58,2.65,9.88
-1.54,2.61,9.79
-1.52,2.63,9.65
-1.48,2.64,9.46
-1.53,2.70,9.48
-1.66,2.67,9.64
-1.93,2.63,9.99
-2.16,2.55,10.22
-2.35,2.47,10.41
-2.57,2.34,10.57
-2.80,2.26,10.61
-2.83,2.22,10.58
-2.92,2.13,10.47
-3.06,2.02,10.57
-3.02,1.89,10.72
-2.78,1.83,11.04
-2.37,1.77,11.50
-1.96,1.74,11.87
-1.66,1.67,12.25
-1.64,1.62,12.60
-1.73,1.58,12.75
-1.67,1.49,12.76
-1.33,1.31,12.83
-0.92,1.19,13.13
-0.56,1.04,13.53
-0.02,0.91,14.41
1.07,0.88,15.59
3.09,0.91,17.17
