-8.00,2.87,6.51
-8.26,2.38,6.96
-8.79,1.95,7.27
-9.24,1.68,7.45
-9.59,1.30,7.63
-9.58,0.92,7.63
-9.10,0.58,7.26
-8.94,0.40,7.22
-8.83,0.26,7.29
-8.42,0.21,7.26
-7.88,0.13,7.03
-7.30,0.08,6.71
-6.80,0.06,6.44
-6.68,-0.13,6.44
-6.75,-0.34,6.67
-6.70,-0.63,6.94
-6.31,-0.70,7.55
-5.25,-0.50,8.82
-4.12,-0.56,10.42
-3.47,-0.78,11.73
-3.21,-1.11,12.63
-3.37,-1.37,13.01
-3.42,-1.40,12.86
-3.14,-1.35,13.06
-1.84,-1.12,14.50
0.63,-0.83,16.34
2.83,-0.57,17.90
3.70,-0.36,18.58
3.54,-0.37,18.12
2.60,-0.57,16.56
1.48,-0.48,14.76
0.59,-0.73,13.45
0.13,-0.84,13.16
0.39,-0.93,14.05
1.52,-0.90,15.26
2.97,-0.69,16.20
4.87,-0.10,16.94
6.20,0.48,16.86
5.48,0.89,15.67
3.47,1.03,13.37
1.09,0.63,11.08
0.17,0.34,9.35
0.59,-0.00,9.93
2.89,-0.03,12.28
4.30,0.30,14.25
2.98,0.43,14.95
1.03,0.73,14.02
-0.66,0.85,12.69
-1.03,0.92,11.98
-0.79,1.13,11.35
-0.53,1.46,10.71
0.23,2.18,10.04
0.69,2.93,9.42
0.25,3.51,8.68
-1.19,3.60,8.11
-3.00,3.50,7.46
-5.05,3.51,6.55
-6.09,3.69,4.84
-6.12,4.45,2.70
-6.43,5.16,0.73
-7.32,5.78,-0.96
-9.34,6.28,-2.10
-11.77,6.53,-2.44
-14.07,6.74,-2.16
-16.76,6.99,-1.80
-19.68,7.24,-1.84
-22.17,7.80,-2.07
-24.38,8.51,-2.64
-25.90,9.67,-4.10
-28.51,10.83,-5.83
-32.93,11.17,-8.22
-38.54,11.23,-10.38
-44.24,10.81,-11.83
-44.83,11.45,-11.08
-41.64,14.36,-8.47
-36.44,18.87,-7.35
-31.80,23.62,-5.78
-27.62,28.36,-2.66
-24.27,32.87,1.58
-22.05,37.13,5.90
-20.39,41.66,10.41
-19.94,45.38,15.71
-18.94,48.93,24.30
-9.17,51.77,36.36
4.89,48.33,47.33
17.48,40.34,52.46
30.07,30.38,51.84
35.89,20.54,46.64
31.23,17.28,42.69
22.76,12.23,35.20
15.39,8.73,27.66
10.86,6.69,23.10
7.88,5.48,21.46
6.84,4.91,21.01
7.71,4.84,20.16
8.74,4.98,18.88
9.38,5.13,16.52
9.87,5.46,13.35
9.89,5.79,10.76
9.91,6.17,8.44
10.39,6.49,7.27
