10.89,9.61,12.52
9.86,9.74,12.02
8.60,9.65,11.74
7.03,9.34,12.31
5.61,8.87,13.07
4.12,8.15,13.62
3.22,7.87,14.31
2.82,7.52,14.54
2.83,7.11,13.36
2.08,6.51,11.47
0.28,5.66,9.68
-1.80,4.90,9.00
-3.54,4.27,9.07
-5.19,3.90,10.25
-6.68,3.48,11.09
-8.20,2.95,11.77
-8.46,2.36,10.64
-8.65,1.81,9.68
-8.82,1.40,8.74
-8.55,1.51,7.98
-8.99,1.74,8.24
-10.00,2.01,9.83
-10.74,2.30,12.23
-10.97,2.41,13.60
-10.85,2.38,13.20
-11.03,2.18,11.56
-11.54,1.74,9.47
-12.13,1.25,7.30
-12.63,1.01,5.41
-13.52,0.95,4.09
-14.48,1.05,2.94
-17.12,1.93,3.50
-19.11,2.73,6.48
-20.91,3.94,9.30
-20.88,6.17,11.73
-20.58,6.62,10.80
-20.55,7.56,10.05
-17.80,8.15,9.49
-14.64,8.88,8.65
-11.49,9.43,7.28
-9.31,9.51,6.01
-7.98,9.44,5.63
-6.66,9.31,5.55
-4.38,9.19,5.73
-1.07,9.02,6.50
3.78,8.68,7.38
9.38,8.42,8.86
14.14,7.83,9.69
16.90,6.82,9.17
16.65,5.66,7.81
15.06,3.79,6.28
15.48,3.05,5.21
18.46,2.76,5.22
26.60,3.10,0.69
28.43,2.80,1.36
27.22,2.91,4.09
25.90,3.06,5.93
24.97,3.12,6.97
25.23,3.38,6.49
24.71,3.28,5.51
23.57,3.19,5.03
21.77,2.85,4.18
20.16,2.77,3.28
18.92,2.91,3.14
17.55,3.05,3.00
16.41,3.45,3.11
15.17,3.94,4.00
13.70,4.59,5.16
12.34,5.14,6.09
10.80,5.68,6.63
9.37,6.22,7.34
7.87,6.27,8.21
7.27,6.15,8.79
7.31,6.19,8.86
7.25,6.36,8.37
5.90,6.50,8.32
3.39,6.56,8.15
0.74,6.82,8.03
-1.24,7.23,8.11
-2.74,7.77,9.01
-4.22,8.22,10.66
-5.55,8.63,11.97
-10.50,8.82,15.82
-9.43,8.51,15.12
-9.82,8.27,17.04
-10.47,7.88,18.17
-11.52,7.11,17.80
-13.07,6.09,16.29
-14.72,4.94,13.89
-15.97,3.90,11.88
-16.80,3.24,10.64
-16.98,2.98,10.07
-16.79,2.86,9.27
-16.34,2.90,8.13
-16.12,2.99,7.35
-15.35,3.63,6.83
-14.76,4.22,6.36
-12.71,6.02,7.27
-12.05,6.56,8.12
-12.62,7.45,9.86
-12.84,8.23,10.74
