0.78,1.06,13.55
-0.10,1.25,13.04
-1.76,1.28,12.87
-4.08,1.21,13.52
-5.13,0.81,13.56
-5.18,0.54,14.22
-4.23,0.60,14.90
-2.57,0.87,14.81
-0.88,1.34,13.99
0.45,1.79,12.35
1.21,2.12,10.23
1.46,2.48,8.14
0.95,2.70,6.38
0.16,2.75,4.64
-0.66,2.80,3.02
-1.21,2.78,1.44
-1.75,2.88,0.50
-2.95,3.30,0.60
-5.04,3.67,1.12
-7.46,4.19,1.57
-8.03,6.28,1.68
-19.97,3.50,7.87
-22.84,3.95,4.33
-26.92,4.22,4.23
-30.91,4.49,6.76
-31.63,5.14,9.13
-30.28,6.13,11.88
-26.19,7.43,13.13
-21.49,8.58,13.18
-17.53,9.36,12.69
-14.68,9.07,11.52
-11.74,8.83,9.96
-9.68,8.32,9.59
-7.64,8.04,9.63
-5.96,7.34,10.16
-3.90,6.71,10.00
-1.64,6.11,9.26
0.66,5.50,8.20
2.79,4.74,7.13
4.76,3.95,6.09
6.52,3.09,5.45
8.41,2.71,5.61
9.79,2.11,7.25
11.32,1.47,9.27
12.85,0.99,10.99
14.72,2.09,12.88
21.52,2.49,13.19
32.49,2.91,7.62
33.94,2.83,9.68
36.11,2.75,8.43
35.49,2.36,6.42
32.25,1.86,4.39
27.51,1.33,3.19
22.49,0.87,3.56
18.69,0.70,4.63
15.46,0.69,6.38
13.28,0.72,8.01
12.00,1.22,9.29
11.28,1.90,10.17
10.68,2.86,10.32
9.22,3.88,9.56
7.26,4.59,7.82
4.70,5.03,6.88
2.78,5.66,7.19
1.46,6.54,8.62
-0.03,7.60,10.29
-2.12,8.27,11.47
-4.48,9.01,12.11
-7.33,9.49,13.30
-11.56,9.39,16.04
-12.95,9.78,15.40
-14.24,10.41,14.44
-15.24,10.47,13.52
-23.56,8.15,15.19
-25.16,7.42,11.87
-26.19,6.64,12.64
-22.83,6.50,13.21
-17.85,6.81,13.43
-14.25,7.00,13.74
-12.44,7.36,13.15
-13.78,7.27,12.25
-16.15,7.03,10.64
-20.40,5.94,11.12
-21.41,6.36,10.79
-21.50,6.73,10.23
-20.14,7.28,8.89
-18.53,7.74,8.07
-16.50,8.23,8.27
-13.42,9.21,8.90
-11.08,9.82,9.97
-7.98,9.82,9.69
-4.11,9.94,9.45
0.16,9.77,9.78
3.80,9.25,10.95
6.66,8.33,12.64
8.54,7.25,14.50
10.05,5.80,15.56
11.69,4.08,15.74
12.79,2.27,16.07
13.70,1.52,15.18
17.73,3.86,15.35
