-5.54,2.26,7.66
-7.40,2.16,6.11
-9.36,1.96,4.11
-10.85,1.65,2.37
-11.87,1.40,1.62
-12.38,1.61,2.11
-12.74,2.20,3.33
-13.43,2.59,4.15
-14.16,3.24,4.56
-16.62,3.77,5.37
-18.44,4.05,5.02
-19.83,4.21,5.00
-19.38,4.54,4.75
-17.84,4.83,4.38
-16.19,5.11,4.87
-14.69,5.63,5.71
-13.57,6.05,6.81
-12.38,6.42,7.60
-10.99,6.49,7.98
-9.61,6.32,8.20
-7.79,5.96,8.37
-5.38,5.31,8.24
-2.53,4.96,8.36
0.69,4.90,8.70
2.77,4.77,9.79
3.37,4.37,11.35
4.31,3.80,12.30
6.92,2.55,12.33
12.06,1.24,11.59
18.01,0.35,11.27
22.50,-0.39,10.98
25.81,-1.17,7.97
22.91,-2.03,8.32
19.91,-2.65,7.89
19.13,-3.10,6.23
18.45,-3.48,5.10
18.28,-3.34,4.73
17.87,-2.92,5.05
16.36,-2.56,5.48
14.61,-2.15,4.95
12.66,-1.75,3.78
10.76,-1.59,2.58
9.03,-1.03,2.21
7.75,-0.53,2.62
7.11,0.08,3.66
7.37,0.69,5.42
8.59,1.61,7.53
9.34,2.58,8.94
8.83,3.31,9.38
7.51,3.80,9.73
6.06,4.18,10.09
5.09,4.49,9.81
4.28,4.72,9.32
2.59,4.88,9.42
1.65,5.39,9.99
0.99,5.67,10.81
1.47,6.30,12.05
1.31,6.90,12.45
-0.63,6.80,12.05
-2.38,7.00,12.50
-3.58,6.68,12.84
-4.75,6.37,12.63
-5.91,6.20,11.59
-7.51,6.02,10.46
-9.39,5.91,9.97
-15.05,6.35,14.88
-15.90,6.42,16.07
-16.46,6.63,17.81
-16.74,6.76,18.74
-17.74,6.33,18.60
-19.29,5.92,17.61
-21.28,5.47,16.46
-22.94,5.17,15.56
-23.46,4.95,14.98
-21.98,4.97,14.32
-19.76,5.11,14.12
-17.75,5.37,14.02
-16.19,5.44,13.44
-14.57,5.61,12.34
-13.38,5.81,11.55
-12.45,6.22,11.43
-11.67,6.79,11.94
-10.19,7.54,12.21
-9.02,8.07,12.58
-7.84,8.81,13.03
-6.72,9.49,12.95
-5.60,10.32,12.55
-4.83,10.82,11.57
-4.33,10.86,10.75
-2.25,10.93,10.70
2.70,11.18,10.15
8.65,11.52,9.40
13.58,11.45,8.51
14.74,10.71,8.67
13.76,9.09,9.07
15.85,7.31,8.68
20.50,5.85,9.48
34.96,4.59,0.05
35.31,3.66,4.70
33.70,3.04,6.23
28.02,2.09,5.82
