-22.57,29.71,17.45
-14.82,32.98,17.74
-9.61,34.46,18.76
-6.29,35.39,19.87
-1.44,36.55,19.51
4.84,37.10,19.22
11.80,35.87,19.27
17.98,32.91,18.72
21.53,29.18,17.90
23.32,25.55,16.28
29.35,21.34,7.83
25.91,18.16,8.67
23.06,15.84,8.10
20.20,14.07,7.76
17.93,12.61,7.62
16.26,11.71,7.73
15.70,11.13,7.50
15.65,10.89,6.57
16.39,10.67,5.20
17.31,10.68,4.08
18.10,10.58,2.80
18.32,10.20,1.97
18.31,10.28,1.87
18.09,10.48,1.57
17.57,10.97,1.24
17.08,11.52,1.15
16.81,12.22,1.12
16.92,13.37,1.61
18.56,14.94,1.92
20.20,16.28,3.06
21.99,18.49,4.47
22.65,21.01,5.99
23.05,25.06,7.21
22.35,30.83,10.30
18.91,36.86,15.12
14.19,43.68,21.03
8.46,48.63,24.88
-11.97,48.30,37.33
-17.18,44.57,33.19
-20.83,41.25,27.38
-25.80,35.45,22.11
-29.84,28.83,17.75
-29.69,24.38,14.37
-27.63,21.43,12.88
-25.35,19.20,12.99
-21.08,19.57,13.58
-19.17,19.52,14.31
-19.44,18.55,14.30
-20.50,16.96,13.36
-21.60,14.98,11.86
-22.01,13.09,10.47
-21.41,11.33,9.26
-20.19,10.17,8.94
-18.36,9.48,8.27
-16.75,10.10,7.95
-15.41,11.79,7.11
-17.59,13.56,5.26
-16.95,15.13,5.34
-17.32,17.00,8.09
-24.36,15.68,7.94
-33.51,14.13,6.24
-39.32,15.97,4.44
-39.72,21.60,2.85
-35.76,30.42,2.31
-32.56,39.97,2.61
-25.40,50.80,4.55
-13.77,59.49,7.79
-2.94,62.86,14.29
6.67,61.16,21.98
11.25,56.21,25.97
14.14,51.11,23.76
17.82,46.60,19.98
21.68,40.99,17.99
25.28,35.39,18.35
32.85,29.27,13.48
33.44,23.99,13.95
31.51,19.86,13.70
27.69,16.74,13.12
22.81,14.23,12.95
18.18,12.63,12.98
14.34,11.61,12.24
10.70,10.95,11.34
8.71,9.45,11.15
7.11,8.87,10.76
5.18,8.44,9.96
3.08,7.93,9.01
1.44,7.06,8.44
0.81,6.34,7.48
0.96,6.27,7.42
1.76,5.94,8.24
2.35,5.56,8.86
2.90,5.75,8.57
2.84,6.36,7.37
2.57,6.31,6.25
2.18,5.53,7.00
2.28,5.29,8.32
2.31,4.81,9.07
1.61,4.90,9.25
0.60,5.29,10.06
1.04,5.22,11.73
1.67,4.80,13.38
