-23.79,5.58,4.71
-22.97,5.31,5.38
-22.23,5.05,6.21
-21.36,4.87,6.40
-20.70,4.93,6.21
-20.88,5.09,5.60
-22.47,5.18,4.64
-24.63,5.19,3.29
-26.24,5.08,2.39
-25.93,5.14,2.11
-24.08,5.61,2.55
-22.36,6.17,2.84
-21.42,6.61,1.93
-21.07,7.14,1.22
-19.63,7.91,0.96
-17.09,8.69,1.01
-13.96,9.60,0.98
-10.57,10.85,0.47
-8.08,12.06,-0.54
-5.99,12.91,-1.87
-3.38,13.77,-1.51
-1.01,14.95,1.63
1.84,16.41,4.85
4.65,17.26,7.10
7.66,17.82,9.45
10.14,18.08,13.06
11.67,18.10,17.58
12.48,17.84,21.52
12.10,17.21,25.11
11.70,16.49,27.99
11.49,15.45,30.36
11.08,14.07,31.31
10.80,12.46,30.18
10.60,10.79,28.21
10.85,9.40,26.20
11.80,8.22,23.27
12.57,7.46,20.04
12.57,7.01,17.71
11.34,6.65,17.60
9.55,6.29,18.75
7.66,6.20,20.24
5.78,6.25,21.28
4.07,6.29,21.89
2.82,6.47,21.28
2.14,6.68,19.78
1.65,6.79,18.62
1.30,6.93,17.85
1.21,7.12,16.60
0.94,7.34,15.42
0.19,7.34,14.20
-0.07,7.12,12.36
0.26,7.05,10.62
0.89,6.95,8.89
2.15,6.86,7.10
3.52,6.74,5.83
4.27,7.01,5.38
4.57,7.43,4.81
3.85,7.91,3.94
2.36,8.27,2.82
0.62,8.72,1.30
-1.62,9.16,-0.35
-4.72,9.57,-1.97
-9.72,9.49,-3.00
-15.92,9.01,-3.94
-21.58,8.17,-4.68
-25.32,7.34,-4.92
-27.03,6.92,-3.71
-27.34,6.76,-1.63
-28.13,6.73,1.09
-28.90,6.97,2.74
-29.80,7.26,3.27
-30.07,7.75,3.26
-29.60,8.30,3.28
-27.99,8.87,3.07
-25.48,9.39,2.94
-22.95,9.79,3.34
-20.50,10.19,4.06
-17.79,10.75,5.17
-14.49,11.34,6.42
-11.20,11.71,7.77
-7.97,11.86,9.09
-4.77,11.72,10.17
-2.47,11.52,11.25
0.45,11.27,11.04
3.81,10.94,9.93
6.79,10.75,9.45
8.96,10.62,8.61
12.43,11.06,7.16
15.99,11.21,6.75
19.24,11.17,8.51
23.09,10.98,10.94
27.74,10.33,13.67
33.60,9.88,16.68
35.84,8.98,22.81
35.35,7.88,26.04
33.11,6.63,22.91
30.03,5.82,15.55
26.88,5.48,8.46
23.57,5.77,4.81
20.30,6.47,4.41
16.58,7.19,5.90
