-17.46,3.79,-3.55
-17.99,4.10,-1.57
-15.03,7.34,2.62
-12.08,9.48,6.75
-9.40,9.00,7.92
-6.86,8.55,8.37
-4.95,8.22,9.79
-1.82,7.74,10.93
3.25,7.47,11.64
8.51,7.18,12.70
12.25,6.67,13.56
13.09,6.12,13.92
11.43,4.22,12.28
11.00,2.66,9.70
13.35,2.47,8.15
16.94,2.72,7.69
20.63,2.62,7.42
23.00,2.97,7.03
22.98,3.19,7.85
21.64,3.31,8.25
19.44,3.17,7.82
17.38,3.00,6.64
15.50,2.80,5.19
14.82,2.76,3.85
15.41,2.89,2.88
15.60,3.06,2.68
15.34,2.67,3.07
14.99,2.35,3.66
13.93,2.23,4.47
13.84,2.20,4.66
14.89,2.53,4.64
16.49,3.50,4.26
17.47,5.28,3.50
16.37,7.15,3.17
12.67,8.87,4.37
7.86,9.96,7.27
3.67,10.39,9.99
0.02,10.64,11.69
-3.13,10.34,11.26
-5.39,9.65,9.76
-7.06,9.33,8.62
-8.80,9.54,7.72
-11.50,9.70,8.91
-12.62,9.74,10.02
-14.71,9.77,11.66
-19.31,8.93,14.17
-23.92,7.49,16.35
-26.67,5.96,16.83
-27.67,4.71,14.74
-27.80,3.86,12.33
-28.14,2.63,10.46
-27.15,2.26,9.39
-25.94,2.51,9.64
-23.52,4.02,11.57
-20.75,5.31,13.67
-19.07,5.42,14.93
-16.59,5.73,13.51
-16.06,5.37,12.30
-14.03,7.21,13.09
-14.31,6.44,12.24
-13.11,7.53,12.39
-10.28,9.46,12.76
-8.30,10.71,12.87
-6.84,12.16,14.17
-5.49,12.63,14.11
-4.05,13.19,13.09
-2.91,13.09,12.51
0.31,12.81,12.20
7.45,13.19,10.77
14.03,13.36,9.80
18.24,12.60,8.35
19.71,11.20,5.94
15.13,9.64,7.93
14.91,8.71,7.82
19.38,8.75,7.31
26.13,9.26,6.86
32.64,9.72,6.46
35.14,10.06,8.33
34.23,9.81,10.22
32.28,9.79,10.45
29.53,9.68,9.97
25.89,9.73,10.05
22.17,10.07,11.10
18.63,10.34,12.23
15.79,10.66,12.97
13.86,11.07,13.37
10.95,11.41,14.22
7.84,11.38,14.88
4.76,11.22,15.97
1.77,10.76,15.81
-0.91,10.33,14.69
-2.20,9.93,12.76
-4.37,8.85,10.56
-6.83,8.41,9.24
-9.37,8.34,8.49
-10.95,7.63,7.72
-12.61,7.15,8.03
-13.59,6.82,8.34
-14.61,6.40,8.48
-15.36,5.93,7.61
-16.15,5.51,6.07
