-19.76,8.40,-0.72
-17.44,9.05,-0.78
-15.92,9.65,-0.21
-14.60,10.23,0.52
-13.88,10.62,1.40
-13.28,10.94,2.67
-12.47,11.34,3.92
-11.28,11.83,3.71
-9.08,12.74,2.52
-5.57,14.45,0.23
-2.30,15.65,-1.54
2.49,16.54,-0.02
6.15,17.34,5.12
8.34,17.85,8.92
11.24,18.24,12.17
12.64,18.38,18.74
12.45,18.01,26.68
11.79,17.19,32.14
11.30,15.93,34.03
10.95,14.25,33.35
10.42,12.28,31.26
9.51,10.38,28.80
8.66,8.51,24.86
8.68,6.91,20.19
8.73,5.90,16.58
8.50,5.23,14.26
7.47,4.82,14.37
6.10,4.57,15.68
4.74,4.28,17.35
3.20,4.11,18.69
2.18,4.04,19.40
2.15,4.38,18.74
2.82,4.67,16.98
3.15,5.02,16.09
3.14,5.30,15.86
2.70,5.44,15.65
1.40,5.43,15.12
-0.54,5.34,13.98
-2.54,5.07,12.14
-3.45,4.93,10.09
-3.74,4.78,8.08
-3.70,4.54,5.26
-4.42,4.03,2.63
-5.41,3.69,1.60
-6.46,3.31,2.12
-7.27,2.92,2.70
-7.69,2.60,2.48
-7.51,2.42,1.99
-7.49,2.43,2.21
-7.67,2.68,3.19
-8.32,2.93,4.05
-8.67,3.29,3.98
-8.84,3.79,3.43
-9.05,4.04,2.89
-9.39,4.22,3.34
-10.47,4.60,4.75
-11.57,4.98,5.56
-12.56,5.31,5.93
-14.11,5.60,6.64
-15.43,6.17,6.61
-16.12,6.44,6.04
-18.11,6.50,5.36
-19.34,6.85,4.82
-19.86,7.21,4.77
-19.73,7.55,4.69
-19.22,7.58,4.15
-18.50,7.58,4.05
-17.79,7.61,4.04
-17.12,7.65,3.04
-16.01,7.72,1.68
-14.31,7.89,0.75
-11.83,7.85,0.16
-9.18,8.14,0.76
-7.04,8.25,1.47
-4.59,8.34,1.60
-1.68,8.98,1.75
1.85,10.51,1.31
5.67,11.94,1.05
10.05,13.12,2.07
15.09,14.01,5.41
16.56,14.61,13.89
15.46,14.21,23.40
14.50,13.15,29.97
13.92,11.48,32.66
13.67,9.54,32.13
14.31,7.50,28.87
15.27,5.71,23.99
16.58,4.30,17.97
18.18,3.64,12.15
19.10,3.54,9.19
17.84,3.83,10.44
16.20,4.17,12.35
13.29,4.56,13.68
9.92,5.04,14.20
7.13,4.83,12.84
6.58,5.32,10.51
6.62,5.50,9.28
6.34,5.84,9.97
6.46,6.62,10.54
5.51,7.19,10.02
3.10,7.59,9.33
