4.58,4.10,18.39
2.60,4.16,17.54
1.35,4.22,16.59
0.67,4.96,15.17
0.23,5.98,12.26
-1.28,6.70,9.16
-4.29,7.23,7.66
-7.47,7.58,7.16
-9.94,7.73,7.49
-12.21,8.21,8.48
-15.03,8.32,8.33
-17.73,8.16,6.90
-19.15,8.07,4.89
-18.87,8.10,2.65
-19.49,7.85,1.13
-20.53,7.90,-0.58
-23.09,7.81,-1.31
-26.68,7.20,-1.50
-29.12,7.01,-1.68
-30.29,6.90,-2.44
-31.88,6.86,-3.27
-32.60,6.97,-4.24
-31.34,7.23,-5.16
-28.35,7.68,-5.38
-25.19,8.12,-4.90
-22.70,8.28,-4.11
-20.45,8.49,-3.27
-18.09,8.75,-2.76
-15.65,9.30,-2.52
-13.07,10.05,-2.16
-10.12,10.74,-1.26
-7.55,11.47,0.31
-3.95,11.86,1.64
-0.45,11.97,4.07
0.40,11.56,8.34
-0.40,10.81,11.88
0.78,10.19,12.41
3.76,10.23,11.55
5.53,10.03,10.85
5.57,9.59,11.84
5.22,9.31,15.09
3.98,8.86,19.26
2.84,8.65,22.58
3.07,8.60,23.81
2.81,8.24,24.50
1.70,7.52,25.37
-0.13,6.69,26.82
-1.65,5.75,27.50
-2.22,4.74,26.19
-1.30,3.98,23.34
0.17,3.49,19.90
1.03,3.01,16.99
1.39,2.56,15.49
1.10,2.28,15.65
0.38,2.09,16.26
-0.45,1.88,16.76
-1.22,1.82,17.92
-2.31,1.59,19.13
-2.94,1.63,18.78
-3.83,1.32,18.09
-3.29,1.49,17.23
-2.45,1.57,15.81
-2.35,1.48,14.58
-3.61,1.38,15.29
-4.92,1.65,16.26
-5.40,1.87,15.57
-5.78,1.98,14.39
-5.99,2.04,13.27
-6.13,2.12,12.15
-6.64,2.19,10.62
-7.16,2.12,8.08
-7.13,1.93,5.39
-6.61,1.82,3.98
-6.85,1.69,3.98
-7.86,1.20,4.78
-8.91,1.04,6.39
-9.77,1.01,7.91
-9.92,1.09,7.99
-8.81,1.29,6.22
-7.14,1.44,3.47
-5.24,1.44,0.62
-3.68,1.32,-1.81
-2.51,1.05,-3.69
-1.59,1.04,-4.34
-0.73,1.24,-4.41
0.04,1.72,-4.85
-0.83,2.30,-5.57
-3.97,2.76,-6.02
-8.02,3.45,-6.28
-11.88,4.16,-6.49
-16.14,5.00,-5.58
-20.81,5.41,-3.23
-25.31,5.31,0.22
-29.92,5.33,4.47
-33.07,5.50,7.30
-32.26,6.23,6.94
-29.21,7.29,4.43
-25.35,8.08,1.72
-21.11,8.65,0.54
-17.27,9.14,1.09
-13.49,9.38,2.29
