-12.86,2.04,3.90
-11.72,2.24,2.93
-9.81,2.11,2.09
-7.36,2.29,2.23
-4.72,2.52,4.15
-2.29,2.97,6.51
-0.17,3.44,8.09
1.82,4.17,9.68
4.41,5.32,10.75
8.30,6.66,11.20
12.60,7.58,11.51
16.10,7.75,13.24
19.60,7.57,15.84
23.83,6.49,17.34
25.97,5.27,18.26
24.16,4.44,18.64
20.08,3.02,16.91
16.30,2.43,13.32
13.17,2.24,10.41
10.58,2.28,8.86
9.15,2.55,8.04
7.97,3.11,8.98
7.14,3.67,10.45
5.84,4.27,11.81
4.02,4.77,12.09
2.02,5.18,11.38
0.26,5.67,10.30
-4.00,6.18,9.46
-7.64,6.34,9.97
-10.57,6.34,8.89
-13.48,6.16,8.41
-15.54,6.17,8.07
-16.98,6.00,8.58
-17.88,6.06,9.60
-17.81,6.08,10.52
-17.14,5.93,11.05
-16.37,5.94,11.25
-16.44,5.59,11.01
-17.10,5.01,10.07
-17.79,4.31,9.01
-18.35,3.94,8.37
-18.16,3.45,7.75
-17.34,3.34,6.95
-15.28,3.33,5.67
-12.54,3.57,5.05
-9.43,4.06,4.83
-6.39,4.67,4.98
-3.25,5.87,5.38
-0.56,7.37,6.29
2.19,8.73,7.67
5.28,10.09,10.52
8.73,11.48,15.23
12.38,12.39,20.74
15.33,13.36,24.99
16.55,13.30,26.67
16.75,12.93,26.33
16.05,11.82,25.66
15.02,10.16,23.83
13.33,8.06,21.52
11.30,6.39,19.97
9.64,5.01,19.06
8.43,4.07,17.98
7.28,3.37,16.29
5.94,2.77,14.49
4.57,2.49,12.91
2.71,1.85,10.72
1.59,1.55,8.24
0.66,0.85,6.17
0.28,0.08,4.39
-0.03,0.06,3.36
-0.18,-0.54,2.49
-0.95,-0.56,2.07
-1.89,-0.71,1.81
-2.44,-1.30,1.42
-2.73,-1.13,1.94
-3.46,-0.92,3.42
-4.75,-0.94,4.05
-6.00,-0.40,3.85
-7.52,-0.26,3.21
-8.81,0.03,1.96
-9.76,0.46,1.19
-10.69,0.93,1.21
-11.58,1.39,2.12
-12.57,1.85,4.51
-13.68,2.19,7.30
-14.75,2.51,9.21
-15.98,2.50,9.76
-16.71,2.33,9.44
-17.13,2.23,9.18
-16.80,2.17,8.77
-15.51,2.26,8.19
-13.86,2.20,7.66
-11.76,2.36,6.73
-9.13,2.42,6.07
-6.68,2.78,5.96
-4.61,2.99,5.94
-2.15,3.45,5.82
0.80,4.55,6.05
3.61,6.25,7.20
6.37,7.71,8.73
8.88,7.88,10.43
