-13.35,0.53,3.72
-13.63,0.40,3.77
-12.94,0.90,3.44
-11.68,1.25,2.66
-11.42,1.53,3.14
-12.20,1.54,4.58
-13.55,1.29,5.86
-14.74,1.11,6.92
-16.12,1.07,7.62
-18.03,1.07,7.67
-19.54,1.37,6.37
-19.47,2.10,6.20
-20.44,1.70,4.92
-16.99,3.51,5.38
-21.41,1.34,4.86
-21.86,1.83,7.10
-19.32,4.36,9.75
-17.85,4.60,9.71
-16.35,5.43,9.58
-14.95,5.72,9.26
-14.39,6.03,9.05
-12.47,6.09,8.48
-9.88,6.20,8.22
-7.17,6.64,8.62
-4.08,7.00,9.35
-1.02,7.48,10.42
2.03,7.89,11.14
4.70,8.23,11.15
7.45,7.92,11.09
10.59,7.35,11.38
13.27,6.55,11.79
15.61,5.56,12.33
19.07,4.55,13.00
22.91,3.56,13.54
32.96,2.93,6.65
33.71,2.78,8.22
34.40,2.63,7.58
33.29,2.61,7.93
31.43,2.59,8.18
27.96,2.44,8.23
23.52,2.48,7.16
19.76,2.67,6.17
16.75,2.81,6.15
13.83,3.18,7.35
11.60,3.84,9.01
9.53,3.95,9.41
7.83,4.62,10.04
6.01,5.21,10.10
5.14,6.05,9.46
4.30,6.92,9.42
2.62,7.81,10.47
-0.51,8.46,10.68
-4.78,8.52,10.23
-12.62,8.44,13.31
-15.95,7.24,11.14
-17.15,6.21,9.86
-17.58,5.73,11.03
-16.98,5.17,11.36
-16.13,4.84,11.12
-16.33,4.57,10.37
-17.37,3.98,9.56
-18.37,3.64,9.24
-20.48,3.44,8.88
-23.23,2.90,8.46
-24.98,2.55,8.31
-26.26,2.42,8.40
-26.98,3.06,8.69
-27.83,2.64,8.56
-28.05,1.90,7.00
-27.30,2.29,6.36
-22.61,4.65,6.33
-20.21,7.73,9.47
-19.80,8.21,9.39
-17.30,7.88,4.58
-15.78,9.04,4.21
-15.44,9.68,4.67
-12.41,11.45,5.55
-10.22,12.81,7.67
-8.23,13.57,9.99
-5.23,14.15,11.61
-2.23,14.63,12.53
0.42,14.63,13.19
3.53,14.71,13.84
6.75,14.50,14.77
9.99,13.70,16.20
12.91,12.89,18.70
15.69,12.14,21.10
18.36,11.15,23.57
19.89,9.50,25.77
20.00,7.70,26.97
18.95,6.16,27.17
17.58,4.92,26.12
16.18,4.01,23.49
15.27,3.72,20.33
14.29,3.64,17.75
12.67,3.57,16.47
10.39,3.36,16.63
8.15,3.07,17.55
6.63,2.92,18.63
5.33,2.89,19.17
3.40,3.10,18.87
